indice,palabras,insultos
33456,corrido,0
6107,corriendo,0
10922,corriendole,0
10968,corriente,0
26564,corrige,0
39811,corrigen,0
39696,corrija,0
20014,corrijan,0
19759,corrijas,0
15936,corrijo,0
33213,corrinchera,0
37540,corrio,0
2200,corrobora,0
18546,corroborando,0
12975,corroborar,0
22842,corroen,0
25194,corrompa,0
33452,corrompe,0
19542,corromper,0
22435,corrompida,0
18888,corrompidas,0
37603,corrompidos,0
33027,corrompio,0
31155,corronchitayo,0
23972,corroncho,0
1642,corrup,0
183,corrupcion,0
25196,corrupcionen,0
8101,corrupcionla,0
17299,corrupcionmaldadmanipulacionetcapoyar,0
19311,corrupcionmas,0
11758,corrupcionplagiosabusos,0
23070,corrupcionplomofraude,0
8441,corrupcionppal,0
26437,corrupciop,0
1519,corrupta,1
35402,corruptaes,0
30336,corruptaproveniente,0
1764,corruptas,1
32773,corruptasjarizabaletaf,0
37526,corruptasno,1
23284,corruptasreforma,1
9151,corruptela,1
12687,corruptible,0
8276,corruptibles,0
27561,corruption,0
2976,corrupto,1
38967,corruptoademas,1
11408,corruptocriminal,1
13121,corruptocuantos,1
41192,corruptonomas,1
29342,corruptoooo,1
1217,corruptos,1
12270,corruptos_nomas,1
25065,corruptosu,1
2103,corruptoy,1
13206,corruptus,1
7232,corruto,1
5632,corrutos,1
3856,corta,0
22168,cortados,0
4761,cortan,0
29245,cortar,0
7170,cortarlo,0
11810,cortasi,0
194,corte,0
11019,cortealgo,0
45091,cortecitas,0
12926,corteconstecu,0
2165,corteconstituc1,0
2116,corteconstituconal,0
3282,corteidh,0
13681,corten,0
2176,cortes,0
12278,cortes_kinder,0
23236,cortesconfirman,0
33658,cortesmagistradosjueces,0
36017,cortesseria,0
1812,cortesupremaj,0
42556,cortesupremajel,0
33952,cortezx051713,0
7911,cortina,0
28700,cortinas,0
41194,cortizj_,0
15662,corto,0
2260,corto1,0
20526,cortopunzante,0
36199,cortos,0
9843,corybates1895,0
2354,cosa,0
38230,cosael,0
31159,cosaluc,0
28975,cosano,0
9593,cosaojala,0
711,cosas,0
37552,cosas1,0
32181,cosase,0
45250,cosasusted,0
23324,cosasvean,0
34517,coscorrias,0
33818,cosecha,0
8536,cosechar,0
45097,cosecharas,0
32079,cosecho,0
4495,cositas,0
24394,cositasraro,0
18124,cosmeticas,0
12279,cosmicmachete,0
22658,cosntitucion,0
17758,cosomol,0
12282,cosopolitico,0
28114,cosquillas,0
16655,cossio,0
3671,costa,0
3515,costado,0
30650,costal,0
20595,costando,0
2538,costanoticiastv,0
6229,costar,0
8095,costas,0
41534,coste,0
40164,costear,0
9277,costeno,0
7701,costillas,0
247,costo,0
3493,costos,0
18943,costoso,0
10251,costosos,0
14887,costrinendo,0
4191,costumbre,0
9980,costumbres,0
15541,cote,0
39406,cotecmar,0
40880,cotidiano,0
16867,cotiza,0
12803,cotizan,0
12681,cotizar,0
26782,cotizo,0
24080,cotorra,0
26085,cotorreo,0
9045,coty448,0
39167,coucus,0
42367,couldnt,0
33505,country,0
27543,countryeverything,0
20027,courpenaleint,0
43466,court,0
31706,covco,0
275,covid,0
2996,covid19,0
40299,covid19enviamos,0
12324,covidgeo,0
38016,covidiano,0
37608,covidparacomatarife,0
41195,covidque,0
15174,coy,0
40283,coyote,0
41200,coyote467188501,0
7151,coyuntura,0
43754,coyuntural,0
20945,cp,0
10551,cp_27_,0
31160,cp_rfca,0
31162,cparbobel,0
43475,cpc10cant,0
43499,cpeda,0
10548,cpeluribista,0
19634,cpenalistas,0
3737,cpi,0
41686,cppl_oficial,0
43889,cprotejamos,0
31164,cq_caroline,0
10565,cr_cas,0
12327,cr1140,0
31166,cr13nescarlata,0
5835,crack,0
18776,cracks,0
14750,crakeco,0
41201,cramiquec,0
43476,cramirezpaez,0
31867,craneo,0
31355,craquecos,1
5305,craso,0
2940,crasoayer,0
43477,crayolaroja10,0
11505,crazo,0
42769,crazycedemocratico,0
19276,crcancilleria,0
25733,cre,0
7733,crea,0
2884,creacion,0
26795,creaciones,0
16825,creada,0
35392,creadas,0
3170,creado,0
2580,creador,0
13339,creadores,0
26892,creadorii,0
27791,creados,0
28382,creale,0
16277,creame,0
2948,crean,0
22382,creando,0
25384,creanle,0
21857,creanme,0
2767,crear,0
24679,creara,0
19956,crearon,0
4548,creas,0
1884,creativa,0
15741,creative,0
13869,creatividad,0
41774,creativity,0
18979,creativo,0
15325,crece,0
18536,crecen,0
3063,crecer,0
2422,crecera,0
31563,creces,0
6281,creci,0
7936,crecido,0
3558,creciendo,0
37318,creciendojpcardenasg74mabe8019lred_720sinseudonimo1,0
37286,creciendoluisafer90210,0
37316,creciendosergiojosue79,0
39360,creciente,0
15320,crecimiento,0
24,crecimientos,0
38486,crecimos,0
2508,crecio,0
37754,creciste,0
7943,credibilidad,0
45225,credibilidadr,0
8957,credito,0
9580,creditos,0
461,cree,0
8451,creee,0
17490,creeeaaannn,0
8350,creeme,0
4619,creemos,0
12329,creemoseuropa,0
1789,creen,0
12097,creencias,0
29585,creepara,0
25703,creepayasos,0
2927,creer,0
13559,creera,0
1899,creeran,0
31932,creeras,0
30700,creere,0
6817,creeria,0
28202,creerla,0
10116,creerle,0
13728,creerles,0
36874,creerlesellos,0
42328,creerlo,0
37807,creernos,0
18443,creerse,0
12954,creerte,0
35403,creery,0
6551,crees,0
25398,creeweboneso,0
15126,crei,0
9360,creia,0
22089,creiamos,0
10369,creian,0
34281,creianos,0
7690,creias,0
16866,creible,0
11284,creido,0
24890,creimos,0
25186,creimospobre,1
27606,creiste,0
7401,crema,0
43478,cremadescsotelo,0
33623,crematorios,0
39649,crematoriosherramientas,0
14392,cremita,0
863,creo,0
11585,creoal,0
39037,crepes,0
35653,crepeswafflesco,0
25199,crerles,0
25891,cres,0
30681,crespos,0
9777,cretina,1
13847,cretino,1
13982,cretinos,1
2989,creyendo,0
25517,creyendoles,0
5803,creyendose,0
33253,creyente,0
41202,creyentei,0
30672,creyentes,0
33143,creyeron,0
14284,creyo,0
30299,crhenals79,0
41203,crhis1002,0
35982,crhisthopher,0
4134,cri,0
37918,cria,0
31671,criado,0
39489,criador,0
26652,crianza,0
28160,criar,0
10220,criatura,0
19658,cric,0
6387,cric_cauca,0
40728,cricnarcotalia,0
9645,cridec_caldas,0
6764,crie,0
10048,crimen,0
2735,crimenes,0
40196,crimenesmatarifeel,1
7157,crimenesrecuerde,1
8725,crimimales,1
1413,criminal,1
40200,criminalcolombia,1
1396,criminales,1
21392,criminalessera,1
33807,criminalhttpstco,1
2773,criminalidad,0
23168,criminalizan,0
18632,criminalizando,0
41351,criminalque,0
42587,criminaly,0
1720,crimines,1
27797,cringe,1
7013,crinimal,1
27625,criolla,0
33281,criollas,0
7004,criollo,0
33282,criollos,0
21361,criolloy,0
9235,cripini,0
41204,cris202113,0
4981,crisantaserafin,0
43480,criscalferrer,0
16856,crisis,0
16771,crisisy,0
24528,crismartinj,0
12176,crismax35,0
41205,crismejia_10,0
31169,crisnods,0
28815,crisoles,0
31172,crispinavilla,0
12335,crisriri27maria,0
30255,crisssssss,0
29121,cristaker,0
37483,cristal,0
7164,cristalina,0
45123,cristhian,0
17706,cristia05638706,0
41207,cristia13427657,0
27053,cristia21834490,0
41208,cristia82550659,0
10518,cristia85198688,0
41209,cristia92825719,0
11976,cristian,0
31173,cristian_cobo87,0
24836,cristiana,0
12337,cristianariasc7,0
12340,cristiandazdaza,0
12339,cristianescarp6,0
33781,cristianmahe4,0
29147,cristiano,0
33066,cristianocatolico,0
7976,cristianos,0
10558,cristianparis33,0
42962,cristianterhesmiembro,0
43481,cristianvahos,0
41210,cristianzerooo,0
12342,cristin08353406,0
33506,cristina,0
31176,cristina_ciro,0
43482,cristina_veedor,0
41212,cristinacolam,0
11707,cristo,0
23001,cristobal,0
12346,cristobalpt63,0
3695,cristobustos,0
11337,cristodiran,0
12345,cristoposso,0
31177,cristyamortegui,0
27826,cristyrinconhar,0
20331,crisuscategui79,0
41206,crisysusjuanes,0
7794,criterio,0
11000,criteriono,0
17613,criterios,0
41213,criterioz,0
12151,critica,0
20043,criticaba,0
18123,criticamos,0
7132,critican,0
23467,criticancuba,0
13309,criticando,0
14260,criticanhasta,0
31251,criticansabes,0
10633,criticar,0
39247,criticaran,0
26761,criticaron,0
4012,criticas,0
1868,critico,0
29871,critico_lo,0
26397,criticolombia,0
40276,criticos,0
12708,criticosque,0
7062,critique,0
12888,critiquen,0
29820,crittiko,0
27225,crizzpreciado,0
33317,crlmlnal,0
37628,croacia,0
5179,croactibo,0
41000,croberto2758,0
22619,crocs,0
5703,croldanv1,0
12348,cromaclictv1,0
30319,cromosoma,0
18038,cronica,0
29438,cronicacomo,0
29186,cronologia,0
29793,cronologicamente,0
12351,cronopiologa,0
33902,crook,0
8125,cross,0
21261,crticar,0
1014,cruce,0
30793,cruces,0
24904,crucial,0
35631,crucificar,0
25024,crucifique,0
12440,crucigramas,0
2024,cruel,0
43483,cruela1950,0
23091,crueldad,0
37752,crueldades,0
17711,crueles,0
39443,cruella,0
11652,crusificamos,0
5164,cruz,0
39362,cruzada,0
2524,cruzadas,0
40325,cruzan,0
25804,cruzar,0
20877,cruzarmelos,0
26772,cruzliliana7,0
10560,crypt0_shield,0
22840,cs,0
43484,csalcedoescobar,0
12354,csanabria22,0
12357,csarort81246586,0
12358,csarsur70267480,0
12362,csartor38104100,0
22514,csbal,0
1048,csj,0
12740,csjese,0
20692,csotoorlando,0
18982,cspp_,0
43417,csupremaun,0
2688,cti,0
31182,ctoro1983,0
26815,cu,0
17480,cu0,0
42834,cuado,0
15217,cuadra,0
23081,cuadrada,0
12831,cuadrado,0
41716,cuadradoalvarouribevel,0
34719,cuadrando,0
20524,cuadrante,0
11293,cuadrar,0
27416,cuadras,0
33572,cuadre,0
15866,cuadren,0
37624,cuadriculado,0
13961,cuadrilla,0
12669,cuadro,0
38670,cuadruple,0
1629,cual,0
33590,cualantos,0
4116,cualasi,0
29348,cualconoci,0
33210,cualcuando,0
3491,cuales,0
19372,cualidad,0
17099,cualidades,0
10039,cuallas,0
1534,cualquier,0
1722,cualquiera,0
13378,cualquierame,0
4420,cuan,0
171,cuando,0
28256,cuandocuando,0
25215,cuandonud,0
30586,cuandosi,0
3069,cuanta,0
6157,cuantas,0
33700,cuantifique,0
2475,cuanto,0
5639,cuantos,0
34804,cuarta,0
29738,cuarteto,0
34143,cuartico,0
6023,cuarto,0
20332,cuartodehoracol,0
30266,cuartos,0
24388,cuasi,0
28404,cuasiidoneo,0
18627,cuatrera,0
18126,cuatrimoto,0
1801,cuatro,0
917,cuba,0
14287,cubacuantas,0
926,cubadw_espanol,0
3824,cubaes,0
922,cubahttpstcod,0
28379,cubaminrex,0
14034,cubana,0
2341,cubanaotra,0
8411,cubanita,0
693,cubano,0
936,cubanos,0
11129,cubaspaces,0
45345,cubierta,0
26872,cubo,0
16026,cubra,0
8175,cubre,0
27609,cubrir,0
29271,cubrirlo,0
21454,cubsnos,0
19386,cuca,1
10654,cucaracha,1
33243,cucarachacacasmiserable,1
15378,cucarachas,1
29861,cucarachayo,1
6190,cucarachon,1
33171,cucarachona,1
40088,cucarron,0
44618,cucas,1
20105,cucha,1
31183,cucha10285,0
7750,cuchara,0
21738,cucharada,0
38884,cucharon,0
35160,cuchibarby,0
32967,cuchillo,0
30555,cuchita,0
7427,cuchito,0
6409,cucho,0
14853,cuchocabal,0
5605,cuchos,0
27493,cuco,0
1665,cucuta,0
34697,cucutacomovamos,0
20446,cucutadenuncia,0
20447,cucutanoticias,0
12885,cucuteno,0
33593,cucutenos,0
5300,cuela,0
8592,cuelga,0
23895,cuelguesera,0
23508,cuellar,0
6532,cuello,0
37625,cuelloblanco,0
41214,cuelloorlando,0
2851,cuenta,0
38644,cuentacaivirtual,0
26064,cuentachistes,0
31795,cuentacuantos,0
37032,cuentagracias,0
12527,cuentale,0
17901,cuentame,0
9928,cuentan,0
26450,cuentanes,0
24124,cuentanos,0
11105,cuentas,0
38424,cuentasenvie,0
12365,cuentashenrry,0
34011,cuentay,0
4264,cuente,0
15696,cuentecito,0
7693,cuentele,0
25946,cuenteme,0
4808,cuenten,0
30152,cuentenchao,0
10260,cuentencon,0
13627,cuentenos,0
24513,cuentenosporque,0
25841,cuentes,0
25207,cuentesi,0
34017,cuentiaron,0
19265,cuentico,0
39002,cuenticos,0
2431,cuento,0
40646,cuentod,0
19587,cuentoesas,0
33976,cuentojajajajajajalee,0
31484,cuentola,0
25758,cuentono,0
5647,cuentos,0
25754,cuentose,0
12022,cuerda,0
34563,cuerdas,0
8364,cuerdo,0
39014,cuerdos,0
26058,cuerno,0
13343,cuero,0
1132,cuerpo,0
7643,cuerpos,0
35149,cuervo,1
35865,cuervoji,1
6765,cuervos,1
5184,cuesta,0
29529,cuestamorua,0
25864,cuestan,0
2318,cuestas,0
39072,cueste,0
7289,cuestion,0
5317,cuestion_p,0
29593,cuestionables,0
42472,cuestionadas,0
15037,cuestionado,0
32049,cuestionados,0
24923,cuestionamientos,0
19969,cuestionan,0
22368,cuestionando,0
31433,cuestionar,0
43279,cuestionare,0
38317,cuestionario,0
29290,cuestione,0
37107,cuestiones,0
19732,cuestiono,0
12367,cuestmedardo,0
5609,cueva,0
42128,cugucho,0
15943,cuida,0
25337,cuidades,0
12465,cuidado,0
30106,cuidadora,0
25081,cuidados,0
33782,cuidadosa,0
15885,cuidamos,0
14756,cuidan,0
16171,cuidando,0
9313,cuidar,0
36340,cuidaran,0
18360,cuidarle,0
14848,cuidarlos,0
23460,cuidarnos,0
15886,cuidarse,0
14985,cuidas,0
9696,cuidate,0
8476,cuide,0
15783,cuidece,0
36317,cuidelos,0
14965,cuiden,0
14966,cuidense,0
8055,cuides,0
15949,cuidese,0
14964,cuidesen,0
25664,cuido,0
16278,cul0,1
32306,cula,1
7534,culata,1
38123,culatacae,1
5665,culatausted,1
23982,culea,1
23905,culeaba,1
32962,culean,1
25980,culear,1
39214,culebra,0
31188,culebraniche,0
8280,culebras,0
34988,culebreo,1
7018,culebrero,1
25409,culebreros,1
14242,culeen,1
26044,culen,1
7423,culi,0
34795,culiando,1
11665,culiar,1
3883,culibajito,1
1082,culibajoto,1
24143,culicagao,1
29787,culichupado,1
35774,culifrios,1
18533,culillismo,1
13571,culilllo,1
21249,culillo,1
16222,culitis,0
1658,culminamos,0
4443,culo,1
38610,culolevyrincon,0
37828,culon,1
23059,culopetrogustavo,1
6113,culos,1
2641,culpa,0
26653,culpabilidad,0
3538,culpable,0
8385,culpables,0
40243,culpado,0
28680,culpan,0
6490,culpando,0
12815,culpar,0
12884,culpara,0
8518,culpas,0
10938,culpase,0
16895,culpe,0
28375,culpen,0
18379,cultas,0
22377,cultiva,0
22876,cultivabamos,0
4135,cultivable,0
30198,cultivador,0
22637,cultivadores,0
19604,cultivar,0
8483,cultivo,0
14455,cultivos,0
7181,culto,0
14830,cultos,0
1596,cultura,0
2929,cultural,0
18530,culturas,0
45143,culture,0
1655,cumbre,0
39536,cumbres,0
18462,cumpla,0
23332,cumplala,0
18485,cumplan,0
38831,cumplas,0
2003,cumple,0
18702,cumpleanos,0
22950,cumplen,0
31662,cumplia,0
25200,cumplidisimos,0
8051,cumplido,0
38164,cumpliendo,0
8726,cumplieron,0
12653,cumplimiento,0
2246,cumplimos,0
11846,cumplio,0
2157,cumplir,0
18375,cumplira,0
23259,cumplirlas,0
12582,cumplirle,0
34965,cumplirlo,0
18374,cumplirse,0
25151,cumplirte,0
7954,cumplo,0
1414,cumulo,0
45370,cun,0
22326,cuna,0
37410,cunada,0
27717,cunado,0
26072,cunados,0
3051,cundianamarca,0
19854,cundinamarca,0
18869,cundinamarcaf,0
39140,cundinamarcagran,0
13477,cundinamarcaun,0
31189,cunecone,0
37402,cunico,0
39843,cunis,0
6144,cuota,0
12441,cuotas,0
33558,cupito,0
36187,cupo,0
18760,cupos,0
38096,cupula,0
27274,cura,0
14933,curaduria,0
36202,curarlo,0
14344,curiosamente,0
14700,curiosidad,0
6024,curioso,0
34376,curramba,0
34487,currambero1,0
24051,curriculo,0
41162,cursaba,0
24054,cursada,0
30787,cursando,0
29197,cursar,0
10223,cursi,0
15094,cursis,0
26846,cursito,0
42467,curso,0
7367,curul,0
7587,curules,0
11202,cururl,0
1741,cusl,0
28651,custodiando,0
34699,cutcolombia,0
14910,cute,0
7368,cuya,0
7731,cuyo,0
22123,cuyos,0
12853,cv,0
35558,cv_3561,0
31190,cvargas070,0
4973,cvivianforero,0
41001,cvnoticiastv,0
29816,cvvqslc,0
43878,cx,0
12371,cxramirezmiguel,0
41216,cyanider_,0
32403,cyber_patrol20,0
13244,cyber_patrol21,0
31193,cyber_patrol22,0
12372,czarsmolins,0
1063,d,0
41231,d_pinilla,0
43486,d_salemi,0
31197,d_yalu,0
4771,d1,0
31194,d13g056,0
20080,d1e6om,0
41217,d1s1d3nte1969,0
29455,d3,0
31225,d35c3r3br4d0,0
21016,d3jate,0
12375,d4l888,0
38781,d6,0
43882,d8k1,0
31195,d956d155be1d414,0
604,da,0
7273,daba,0
30661,dabamos,0
22606,daban,0
31199,dabautistab,0
41274,dabeiba,0
12377,daberjos,0
43487,dacajean,0
31201,dacasgo,0
16125,dada,0
36075,dadas,0
8514,daddy,0
14156,dadivas,0
1312,dado,0
7595,dados,0
37259,dae,0
31202,daenery36332099,0
13091,dafne89163893,0
9087,dafp_colombia,0
12380,dafratovi,0
29826,dagas,0
14414,dagoabril,0
9589,dagoberto,0
29927,dagrdmedellin,0
32374,dailymailuk,0
26688,dairagalmen,0
39548,dairo,0
27387,dais,0
31204,dajerr,0
6926,dalai,0
28017,dalas,0
7410,dale,0
30559,dali,0
36129,dalixu154,0
31207,dalmeca2,0
1791,dama,0
36125,damalalisni,0
31208,damar59619230,0
41248,damarisce,0
41250,damarismarino,0
10510,damas,0
10643,dame,0
31209,damianextasis,0
10401,damier,0
27760,damme,0
2732,damnificadas,0
7531,damo,0
1331,damos,0
5093,dan,0
31211,dan_kors,0
20566,dana,0
12761,danado,0
13107,danadomainz,0
43488,danalbrt,0
7322,danan,0
30933,danando,0
18790,danandola,0
12161,danar,0
26951,danara,0
15510,danarle,0
44018,danarles,0
4421,dando,0
7480,dandole,0
8659,dandoles,0
24569,dandorejoparejo,1
20562,dandose,0
13423,dandoselas,0
18073,dane,0
11292,dane_colombia,0
41251,dangelamaestre,0
31213,dangelika,0
9978,dangond,0
13643,dani,0
41252,dani2577666646,0
31215,dani3lucas,0
41253,danialejandrom,0
43489,danialejoloncar,0
31217,danibernalgomez,0
4829,danicastoycabal,0
15947,daniebendicines,0
1347,daniel,0
14346,daniel_ardilag,0
23522,daniel_sierralo,0
19863,daniel71371,0
13111,daniela74932306,0
14348,danielacharres,0
